,county,state,latitude,longitude,date
4568,Schuyler County,Illinois,40.25679,-90.59952,2000-01-09
4569,Rock Island County,Illinois,41.55965,-90.40675,1969-09-01
4570,Randolph County,Illinois,38.09052,-90.06338000000001,1973-06-08
4571,Putnam County,Illinois,41.2285,-89.3211,1986-11-29
4572,Saline County,Illinois,37.63,-88.55,2005-11-18
4573,Saline County,Illinois,37.61404,-88.50061,2006-05-29
4575,Sangamon County,Illinois,39.7721,-89.4691,1976-09-18
4576,Sangamon County,Illinois,39.65749,-89.56981,1978-08-01
4577,Sangamon County,Illinois,39.853,-89.5,1995-12-15
4578,Sangamon County,Illinois,39.84874,-89.55229,1996-10-12
4579,Sangamon County,Illinois,39.66676,-89.68079,2011-06-15
4580,Sangamon County,Illinois,40.0,-90.0,2011-06-16
4581,Sangamon County,Illinois,39.6395,-89.66525,2011-06-23
4582,Sangamon County,Illinois,39.62,-89.6845,2011-06-28
4583,Sangamon County,Illinois,39.83627,-89.65926,2011-07-16
4584,Sangamon County,Illinois,39.73333,-89.61281,2012-10-04
4585,Sangamon County,Illinois,39.75318,-89.56226,2017-09-16
4586,Schuyler County,Illinois,40.1348,-90.6757,2010-11-18
4588,Shelby County,Illinois,39.50655,-88.70795,2014-12-30
4589,St. Clair County,Illinois,38.516890000000004,-90.16501,1991-11-16
4590,St. Clair County,Illinois,38.43189,-89.87113000000001,1996-06-29
4591,St. Clair County,Illinois,38.4326,-89.79143,2016-01-27
4592,St. Clair County,Illinois,38.4335,-89.7915,2016-01-27
4593,Tazewell County,Illinois,40.61,-89.585,2005-10-06
4594,Tazewell County,Illinois,40.67577,-89.60034,2013-02-26
4595,Tazewell County,Illinois,40.67855,-89.49032,2016-10-03
4596,Union County,Illinois,37.56937,-89.36241,2013-10-29
4597,Union County,Illinois,37.56937,-89.36241,2013-11-12
4598,Union County,Illinois,37.4351,-89.30203,2015-11-21
4599,Vermilion County,Illinois,40.09169,-87.71540999999999,2015-11-12
4600,Wabash County,Illinois,38.354,-87.8572,2013-10-23
4603,Washington County,Illinois,38.273720000000004,-89.21439000000001,2013-11-12
4604,White County,Illinois,37.9308,-88.36200000000001,2015-10-11
4605,Whiteside County,Illinois,41.7584,-90.0795,2000-04-07
4606,Whiteside County,Illinois,41.7798,-89.689,2004-12-22
4607,Whiteside County,Illinois,41.73534,-90.22054,2012-01-23
4608,Whiteside County,Illinois,41.722640000000006,-89.80784,2014-05-12
4609,Pulaski County,Illinois,37.289,-88.9963,1999-10-02
4610,Pope County,Illinois,37.52127,-88.65912,2007-09-22
4611,Pike County,Illinois,39.607,-90.64,2007-11-16
4612,Piatt County,Illinois,39.8352,-88.47835,2015-01-02
4613,Perry County,Illinois,38.04813,-89.30435,1975-12-06
4614,Ogle County,Illinois,41.96925,-89.38184,1965-10-02
4615,Moultrie County,Illinois,39.756159999999994,-88.62624,1999-10-09
4616,McHenry County,Illinois,42.18476,-88.29926,2008-09-13
4617,McDonough County,Illinois,40.316,-90.459,2004-09-11
4619,Marshall County,Illinois,41.025240000000004,-89.45454000000001,2016-08-16
4620,Marion County,Illinois,38.4975,-88.9094,1972-09-15
4621,Madison County,Illinois,38.747840000000004,-90.14546999999999,1972-09-04
4622,Madison County,Illinois,38.809,-89.91799999999999,1973-06-06
4623,Madison County,Illinois,38.747840000000004,-90.14546999999999,1977-09-26
4625,Madison County,Illinois,38.7774,-90.012,1978-10-21
4626,Madison County,Illinois,38.72226,-89.80125,1980-12-24
4627,Madison County,Illinois,38.92241,-90.16171,2004-07-08
4628,Madison County,Illinois,38.4763,-89.54485,2006-06-08
4630,Madison County,Illinois,38.9951,-90.1451,2009-04-08
4631,Madison County,Illinois,38.90123,-89.80123,2009-12-18
4634,Madison County,Illinois,38.667359999999995,-89.87602,2017-01-20
4635,Madison County,Illinois,38.96846,-89.72024,2017-01-25
4636,Madison County,Illinois,38.74625,-89.8774,2017-08-19
4637,Marion County,Illinois,38.68707,-89.09732,1989-10-14
4638,Massac County,Illinois,37.228,-88.7476,2008-11-26
4640,Massac County,Illinois,37.2276,-88.7584,2011-05-03
4641,McDonough County,Illinois,40.45428,-90.78947,2009-07-15
4642,McDonough County,Illinois,40.452729999999995,-90.79664,2012-08-09
4643,McDonough County,Illinois,40.551790000000004,-90.7771,2013-03-23
4644,McHenry County,Illinois,42.1838,-88.30026,2017-01-22
4645,McHenry County,Illinois,42.385529999999996,-88.35001,2021-01-09
4646,Montgomery County,Illinois,39.06,-89.55799999999999,1992-09-14
4649,Morgan County,Illinois,39.746520000000004,-90.17844000000001,1986-01-11
4650,Morgan County,Illinois,39.6548,-90.18651,2005-11-19
4651,Morgan County,Illinois,39.57463,-90.24173,2006-07-22
4652,Morgan County,Illinois,39.53747,-90.17564,2006-08-26
4653,Ogle County,Illinois,41.90703,-89.41539,2010-02-28
4654,Peoria County,Illinois,40.829440000000005,-89.73378000000001,2007-10-27
4655,Peoria County,Illinois,40.829440000000005,-89.73378000000001,2010-05-05
4656,Peoria County,Illinois,40.8365,-89.59899999999999,2011-08-14
4657,Perry County,Illinois,38.0985,-89.4205,2007-10-15
4658,Pulaski County,Illinois,37.1142,-89.1979,2004-11-27
4659,Livingston County,Illinois,40.82546,-88.50196,1977-10-22
4660,Lake County,Illinois,42.17577,-88.09506,2008-05-13
4661,Knox County,Illinois,40.98073,-90.18332,1973-06-09
4662,Kankakee County,Illinois,41.16124,-87.58124000000001,1973-05-13
4663,Johnson County,Illinois,37.34339,-88.71672,1989-10-15
4664,Jersey County,Illinois,39.02775,-90.4049,1997-10-11
4665,Jasper County,Illinois,38.945640000000004,-87.97622,2000-05-06
4666,Jefferson County,Illinois,38.18881,-88.83003000000001,2010-10-02
4667,Jefferson County,Illinois,38.32304,-88.96978,2020-07-21
4668,Jersey County,Illinois,39.02341,-90.40184,2008-05-23
4669,Kane County,Illinois,42.075,-88.53872,1984-11-17
4670,Kane County,Illinois,42.1551,-88.2886,2011-02-03
4671,Kankakee County,Illinois,41.207,-88.01345,2011-07-02
4672,Kendall County,Illinois,41.625,-88.4375,2006-06-21
4673,Kendall County,Illinois,41.61575,-88.4586,2012-01-05
4674,Knox County,Illinois,41.12409,-90.16382,2014-09-05
4675,La Salle County,Illinois,41.295,-88.595,1983-07-23
4676,La Salle County,Illinois,41.26155,-89.03049,1985-07-06
4677,La Salle County,Illinois,41.303740000000005,-88.95451,1986-01-01
4678,La Salle County,Illinois,41.427409999999995,-88.71401999999999,1987-07-11
4679,La Salle County,Illinois,41.29663,-88.60814,2011-02-24
4680,La Salle County,Illinois,41.42396,-88.71103000000001,2011-07-18
4681,La Salle County,Illinois,41.4209,-88.706,2011-10-20
4683,La Salle County,Illinois,41.29077,-88.66103000000001,2012-11-09
4684,La Salle County,Illinois,41.3224,-88.92,2014-10-10
4685,La Salle County,Illinois,41.296009999999995,-88.60679,2015-08-12
4687,Lawrence County,Illinois,38.71682,-87.68468,2011-12-19
4688,Lawrence County,Illinois,38.76417,-87.60555,2017-01-24
4689,Lee County,Illinois,41.86395,-89.34285,2003-06-14
4690,Logan County,Illinois,40.144709999999996,-89.41959,2004-10-30
4691,Macon County,Illinois,39.8732,-88.9813,1980-11-08
4692,Macon County,Illinois,39.781,-88.867,2006-10-05
4694,Macoupin County,Illinois,39.115,-89.95200000000001,1978-05-01
4696,Macoupin County,Illinois,39.37753,-90.04581999999999,1993-11-20
4697,Macoupin County,Illinois,39.06,-89.98351,1994-07-04
4698,Macoupin County,Illinois,39.267759999999996,-89.48787,2008-11-08
4702,Macoupin County,Illinois,39.30525,-90.0933,2014-05-14
4703,Macoupin County,Illinois,39.34657,-90.1173,2014-05-14
4704,Macoupin County,Illinois,39.2038,-89.9758,2014-12-27
4705,Macoupin County,Illinois,39.3047,-90.0775,2015-01-22
4706,Macoupin County,Illinois,39.4383,-89.86021,2017-01-20
4707,Iroquois County,Illinois,40.34057,-87.47077,2003-09-06
4708,Henry County,Illinois,41.304120000000005,-89.9595,1999-09-15
4710,Hardin County,Illinois,37.5,-88.3461,2001-08-16
4711,Hancock County,Illinois,40.4664,-91.0007,2000-11-15
4712,Grundy County,Illinois,41.33,-88.55,1979-06-09
4713,Edwards County,Illinois,38.3778,-88.07554,2000-03-15
4715,Douglas County,Illinois,39.8213,-88.1676,1964-11-07
4716,Crawford County,Illinois,39.09109,-87.80624,2007-01-06
4717,Crawford County,Illinois,38.893,-87.869,2014-03-20
4718,Crawford County,Illinois,38.87531,-87.90503000000001,2014-05-12
4719,De Witt County,Illinois,40.19732,-88.72399999999999,2009-06-27
4720,Du Page County,Illinois,41.89011,-88.18030999999999,2011-01-04
4721,Fayette County,Illinois,38.98,-89.13600000000001,1975-12-15
4722,Fayette County,Illinois,39.0,-89.0,1998-09-26
4723,Franklin County,Illinois,37.91,-88.929,1979-08-17
4724,Franklin County,Illinois,37.92017,-88.98228,2009-08-06
4725,Franklin County,Illinois,38.1038,-88.99181,2012-05-14
4726,Franklin County,Illinois,37.88755,-88.98393,2013-11-24
4727,Fulton County,Illinois,40.61182,-90.01651,1969-07-12
4728,Fulton County,Illinois,40.62288,-89.99328,1969-08-09
4729,Fulton County,Illinois,40.5332,-90.0594,1980-04-12
4730,Fulton County,Illinois,40.59904,-89.88346999999999,1985-01-12
4731,Fulton County,Illinois,40.48724,-90.19624,1999-07-03
4732,Fulton County,Illinois,40.625,-90.3832,2005-07-15
4733,Fulton County,Illinois,40.5634,-89.95824,2008-12-27
4734,Fulton County,Illinois,40.63281,-89.99568000000001,2009-09-15
4735,Fulton County,Illinois,40.632670000000005,-90.28404,2010-01-05
4736,Fulton County,Illinois,40.5658,-90.0055,2010-10-17
4737,Grundy County,Illinois,41.3368,-88.56200000000001,2005-06-02
4738,Grundy County,Illinois,41.3368,-88.56200000000001,2005-06-10
4739,Hancock County,Illinois,40.3752,-91.3883,2001-05-16
4741,Grundy County,Illinois,41.33018,-88.53889000000001,2009-06-24
4742,Hardin County,Illinois,37.60075,-88.38197,2011-04-15
4743,Hardin County,Illinois,37.44508,-88.36589000000001,2021-06-13
4744,Henderson County,Illinois,40.8139,-91.0863,2004-11-26
4745,Henderson County,Illinois,40.9452,-90.9009,2008-05-03
4746,Henderson County,Illinois,40.9119,-90.928,2014-05-12
4747,Jackson County,Illinois,37.68393,-89.48825,1975-10-11
4748,Jackson County,Illinois,37.78048,-89.45728000000001,1978-04-02
4749,Jackson County,Illinois,37.68485,-89.49155,1978-04-21
4750,Jackson County,Illinois,37.745,-89.3595,1980-11-15
4751,Jackson County,Illinois,37.71917,-89.48784,2011-03-05
4752,Jackson County,Illinois,37.71917,-89.48784,2012-03-06
4753,Jackson County,Illinois,37.61335,-89.15173,2013-03-01
4754,Jackson County,Illinois,37.63264,-89.17177,2014-05-14
4755,Jackson County,Illinois,37.851259999999996,-89.23383000000001,2015-11-02
4756,Jackson County,Illinois,37.594609999999996,-86.13757,2020-10-12
4757,Clinton County,Illinois,38.567,-89.34100000000001,2007-10-27
4758,Clark County,Illinois,39.404579999999996,-87.7313,2013-01-16
4759,Christian County,Illinois,39.5075,-89.3469,2008-05-05
4760,Cass County,Illinois,40.04505,-90.1498,2004-11-14
4761,Calhoun County,Illinois,38.92993,-90.53175,1968-05-04
4762,Bond County,Illinois,38.946,-89.58200000000001,2006-10-16
4763,Adams County,Illinois,39.93521,-89.88871,1972-10-29
4769,Tippecanoe County,Indiana,40.38335,-87.0796,2010-07-10
4771,Warrick County,Indiana,38.1579,-87.41805,2006-07-02
4772,Washington County,Indiana,38.6899,-86.25349,1997-08-01
4773,Washington County,Indiana,39.4862,-86.161,1999-06-12
4774,Washington County,Indiana,38.43235,-86.19055,2006-05-30
4775,Washington County,Indiana,38.71342,-86.04386,2020-06-12
4776,Adams County,Illinois,39.91682,-90.95499000000001,2013-06-22
4777,Alexander County,Illinois,37.18404,-89.36896,2011-08-02
4778,Alexander County,Illinois,37.18404,-89.36896,2011-10-10
4779,Bond County,Illinois,38.9241,-89.53419,2011-12-08
4780,Calhoun County,Illinois,39.2949,-90.60799999999999,1998-05-15
4781,Cass County,Illinois,40.06831,-90.15218,2021-11-27
4782,Champaign County,Illinois,40.26916,-88.1033,1975-10-11
4783,Christian County,Illinois,39.5075,-89.3469,2008-09-28
4786,Cook County,Illinois,41.9586,-87.8574,1967-08-15
4787,Cook County,Illinois,42.1295,-88.1577,1968-09-28
4788,Cook County,Illinois,41.53346,-87.75156,2010-08-14
4789,Cook County,Illinois,41.63243,-87.76621999999999,2010-11-02
4790,Cook County,Illinois,41.841359999999995,-87.83285,2010-11-16
4791,Cook County,Illinois,41.63243,-87.76621999999999,2011-09-07
4792,Cook County,Illinois,41.630390000000006,-87.86476,2012-05-29
4793,Cook County,Illinois,41.53346,-87.75156,2012-12-20
4794,Cook County,Illinois,41.4811,-87.5321,2014-05-12
4795,Cook County,Illinois,41.63289,-87.79683,2014-05-14
4796,Cook County,Illinois,41.7173,-87.8617,2014-07-11
4797,Cook County,Illinois,41.7627,-87.7714,2015-01-19
4798,Cook County,Illinois,41.53887,-87.62597,2016-03-14
4799,Cook County,Illinois,41.67433,-87.84415,2017-01-22
4804,Shelby County,Indiana,39.365,-85.8486,2005-01-23
4805,Scott County,Indiana,38.73725,-85.84489,1992-10-20
4806,Putnam County,Indiana,39.72848,-86.93636,2006-08-01
4807,Pulaski County,Indiana,41.062,-86.5945,2005-01-22
4809,Parke County,Indiana,39.8679,-87.23335,1997-10-01
4812,Montgomery County,Indiana,39.9347,-87.08955,2009-07-01
4813,Martin County,Indiana,38.63472,-86.79333000000001,2018-08-26
4815,Monroe County,Indiana,39.01166,-86.57665,1979-11-01
4817,Monroe County,Indiana,39.32117,-86.46065,1988-11-30
4819,Monroe County,Indiana,39.04744,-86.38894,2006-10-01
4821,Monroe County,Indiana,39.02502,-86.49139,2009-10-22
4822,Morgan County,Indiana,39.3804,-86.4324,2011-07-09
4825,Perry County,Indiana,38.12318,-86.64338000000001,1981-06-15
4826,Pulaski County,Indiana,40.9847,-86.911,2005-01-26
4827,Putnam County,Indiana,39.743559999999995,-86.81714000000001,2008-12-01
4828,Spencer County,Indiana,37.83837,-87.13843,2008-09-20
4830,Kosciusko County,Indiana,41.3382,-85.7037,2003-10-11
4831,Johnson County,Indiana,39.38,-86.11,2002-05-11
4834,Huntington County,Indiana,40.8179,-85.3532,1997-11-01
4835,Henry County,Indiana,39.98705,-85.3149,1975-10-01
4837,Hamilton County,Indiana,40.0403,-86.1084,1973-07-10
4838,Grant County,Indiana,40.54919,-85.69739,1975-07-15
4842,Decatur County,Indiana,39.45697,-85.5481,1977-06-15
4843,Dearborn County,Indiana,39.06565,-85.01295,1982-08-01
4844,Crawford County,Indiana,38.4191,-86.23506,2004-06-12
4845,Dearborn County,Indiana,39.17295,-84.971,1984-08-01
4846,Floyd County,Indiana,38.39027,-85.95914,2010-10-05
4848,Hamilton County,Indiana,40.18,-86.1512,1973-09-08
4849,Harrison County,Indiana,38.02847,-85.57882,2001-07-15
4851,Huntington County,Indiana,40.74765,-85.57069,2002-07-01
4853,Kosciusko County,Indiana,39.3579,-85.61,2005-01-21
4860,Woodson County,Kansas,38.176,-95.3465,2017-04-17
4861,Sumner County,Kansas,37.3444,-97.1953,2003-11-15
4862,Shawnee County,Kansas,39.071999999999996,-95.74700000000001,1978-07-08
4863,Sedgwick County,Kansas,37.64103,-97.40294,1975-11-15
4864,Rooks County,Kansas,39.1062,-99.26195,2014-11-14
4865,Riley County,Kansas,39.1463,-96.8223,2001-01-18
4866,Rice County,Kansas,38.1814,-97.56185,2009-04-15
4867,Pratt County,Kansas,37.56279,-98.42924000000001,2012-06-29
4868,Ottawa County,Kansas,39.7273,-97.34005,2011-05-05
4869,Osage County,Kansas,38.76635,-95.70296,1984-08-15
4870,Riley County,Kansas,39.14519,-96.35309000000001,2011-07-15
4871,Saline County,Kansas,38.37558,-97.58336,2012-05-05
4872,Sedgwick County,Kansas,37.52947,-97.60829,1978-07-10
4873,Sedgwick County,Kansas,37.7715,-97.42399999999999,1998-05-24
4874,Sedgwick County,Kansas,37.40504,-97.4572,2011-04-01
4875,Shawnee County,Kansas,39.06381,-95.74633,2005-04-26
4876,Sumner County,Kansas,37.0581,-97.3374,2005-01-27
4878,Bartholomew County,Indiana,39.2152,-86.05825,2006-07-06
4880,Brown County,Indiana,39.2065,-86.22125,2012-05-01
4881,Brown County,Indiana,39.17909,-86.3356,2015-08-08
4882,Brown County,Indiana,39.24841,-86.33010999999999,2020-05-09
4883,Neosho County,Kansas,37.44208,-95.35479000000001,1975-10-01
4884,Morris County,Kansas,38.62563,-96.44296,2009-08-10
4885,Montgomery County,Kansas,37.192,-95.7455,1977-11-25
4886,Mitchell County,Kansas,39.30595,-98.2833,2017-08-31
4887,Miami County,Kansas,38.53062,-89.89166999999999,1994-11-04
4888,McPherson County,Kansas,38.19744,-97.41755,2014-03-29
4889,Leavenworth County,Kansas,39.3716,-94.9,2005-01-08
4890,Labette County,Kansas,37.0504,-95.0802,1978-02-23
4891,Kingman County,Kansas,37.641,-98.12825,2000-10-14
4892,Johnson County,Kansas,38.5735,-94.477,2013-07-15
4893,Jefferson County,Kansas,39.1441,-95.488,2005-02-26
4894,Jackson County,Kansas,39.33292,-95.84024000000001,1960-01-01
4895,Geary County,Kansas,39.1489,-96.9614,1980-07-20
4896,Douglas County,Kansas,38.9142,-95.2577,2005-01-26
4897,Coffey County,Kansas,38.3908,-95.6491,1974-11-09
4898,Cherokee County,Kansas,37.274,-94.93115,1995-06-16
4899,Crawford County,Kansas,37.4253,-94.7844,1982-06-05
4900,Jackson County,Kansas,39.2305,-95.44415,2012-10-15
4901,Jackson County,Kansas,39.4045,-94.91450999999999,2014-10-04
4902,Kingman County,Kansas,37.3901,-97.56253000000001,2004-04-15
4904,Kingman County,Kansas,37.56215,-97.85428,2021-05-17
4905,Miami County,Kansas,38.6234,-94.6837,1998-10-15
4907,Bourbon County,Kansas,37.81005,-94.72448,1996-05-01
4908,Union County,Kentucky,37.75972,-87.96916999999999,1996-11-15
4909,Trigg County,Kentucky,36.82806,-88.15556,1996-10-15
4910,Taylor County,Kentucky,37.41098,-85.26247,1978-08-17
4911,Simpson County,Kentucky,36.689370000000004,-86.45915,2007-08-15
4912,Shelby County,Kentucky,38.24361,-85.03827,2011-11-20
4913,Rowan County,Kentucky,38.05703,-83.46259,2008-06-14
4914,Rockcastle County,Kentucky,37.32355,-84.26856,2008-10-15
4915,Powell County,Kentucky,37.7764,-83.67952,1978-08-15
4916,Pike County,Kentucky,37.31413,-82.13403000000001,1967-01-15
4917,Perry County,Kentucky,37.37814,-83.25562,1977-07-01
4918,Nelson County,Kentucky,37.7755,-85.67188,1978-11-15
4920,Meade County,Kentucky,37.96027,-86.11702,2007-09-15
4921,McLean County,Kentucky,37.6095,-87.344,2006-07-12
4922,McCreary County,Kentucky,36.66257,-84.33998000000001,2003-02-20
4923,Mason County,Kentucky,38.51465,-83.83695,1980-10-07
4924,Mason County,Kentucky,38.63454,-83.80266,1980-11-05
4925,Mason County,Kentucky,38.33527,-83.41575,1982-08-08
4926,McCreary County,Kentucky,36.40406,-84.23711,2014-09-26
4927,Nelson County,Kentucky,37.689,-85.359,2006-07-12
4928,Perry County,Kentucky,37.2731,-83.49205,1986-07-01
4929,Pike County,Kentucky,37.49993,-82.353,1992-12-25
4930,Pike County,Kentucky,37.427009999999996,-82.48093,1994-04-18
4931,Pike County,Kentucky,37.26532,-82.69575999999999,1994-10-15
4932,Pike County,Kentucky,37.47975,-82.5183,2005-04-15
4934,Powell County,Kentucky,37.82708,-83.81139,2004-04-20
4935,Powell County,Kentucky,37.834379999999996,-83.69043,2008-10-22
4936,Powell County,Kentucky,37.53918,-83.46014,2015-12-22
4937,Rowan County,Kentucky,38.2592,-83.41507,2012-12-08
4938,Shelby County,Kentucky,38.25861,-85.03827,2012-08-12
4939,Simpson County,Kentucky,36.8066,-86.5549,2012-03-20
4940,Trigg County,Kentucky,36.75139,-87.89471999999999,2005-07-15
4941,Trigg County,Kentucky,36.8216,-87.93167,2010-08-15
4942,Trigg County,Kentucky,36.92799,-88.12510999999999,2017-06-28
4943,Bourbon County,Kansas,37.7684,-94.97861999999999,2001-08-17
4944,Martin County,Kentucky,37.83777,-82.43635,1950-07-01
4945,Marshall County,Kentucky,36.8207,-88.41175,1990-04-15
4946,Magoffin County,Kentucky,37.811440000000005,-83.08006,1972-09-30
4947,Madison County,Kentucky,37.57039,-84.28714000000001,1973-08-01
4948,Logan County,Kentucky,36.89478,-87.02245,1972-10-01
4949,Lincoln County,Kentucky,37.551559999999995,-84.50035,2009-08-31
4950,Lewis County,Kentucky,38.56277,-83.32354000000001,2005-02-05
4951,Letcher County,Kentucky,37.19822,-82.81679,2003-09-01
4952,Lee County,Kentucky,37.65805,-83.79678,2009-10-13
4953,Lawrence County,Kentucky,38.1078,-82.73411999999999,1983-08-01
